text_ID,volume_ID,page_ID,row_number,text
W1PD133161,I4PD2795,I4PD27950275,19,བའོ། །དང་པོ་སྟོན་པའི་ཕྱིར། འཁོར་བའི་×གསུངས། ཞེས་བློ་ཀ་གཅིག་དང་
W1PD133161,I4PD2795,I4PD27950275,20,རྐང་པ་གཅིག་སྟེ། དེ་ལ་ཁམས་གསུམ་གྱི་སེམས་ཅན་ཐམས་ཅད་གནས་གཅིག་
W1PD133161,I4PD2795,I4PD27950275,21,ཏུ་ས་ཟིན་མེད་པའི་དཔེ་ནི་རི་བོ་ཆེན་པོའི་རྩེ་ནས་གཡང་ལ་བགྲིལ་བ་དང་འདྲ།
W1PD133161,I4PD2795,I4PD27950276,1,རིགས་དྲུག་གི་ནང་ནས་མཐོ་རིས་ལྷ་མིའི་རྟེན་གང་རུང་ཞིག་རྙེད་པ་ནི་གཡང་ཁའི་
W1PD133161,I4PD2795,I4PD27950276,2,རྩྭ་ཕུན་གཅིག་ལ་ལག་པས་སྙོབས་པས་སྤར་མོས་ཟིན་པ་དང་འདྲ། ཉིན་མཚན་
W1PD133161,I4PD2795,I4PD27950276,3,རིམ་པས་ཚེ་ཟད་པ་ནི་བྱི་བ་དཀར་ནག་གཉིས་སྐད་ཅིག་ཙམ་ཡང་མི་ཡེངས་པར་
W1PD133161,I4PD2795,I4PD27950276,4,འོང་ནས་ལག་ནང་གི་རྩྭ་ཕུན་དེ་ལས་རྩ་ཐུར་རེ་རེ་ཁྱེར་ནས་སོང་བ་དང་འདྲ།
W1PD133161,I4PD2795,I4PD27950276,5,འདི་སྣང་ལ་གཡེང་བས་ཚེ་ཟད་པ་མ་ཚོར་བ་ནི་མི་རྒན་གྱིས་ལག་ནང་གི་རྩྭ་ཕུན་
W1PD133161,I4PD2795,I4PD27950276,6,ཟད་པ་མ་མཐོང་བ་དང་འདྲ། མཐོ་རིས་ཀྱི་འཕེན་ལས་ཟད་ནས་འཆི་སྟེ། དེ་ནས་
W1PD133161,I4PD2795,I4PD27950276,7,དགེ་བའི་སྟོབས་ཆུང་བས་ངན་སོང་གི་གནས་སུ་ལྟུང་བ་ནི། སྟོབས་ཀྱི་སྦུངས་ཆུང་
W1PD133161,I4PD2795,I4PD27950276,8,བའི་མི་རྒན་ལག་ནང་གི་རྩྭ་ཕུན་ཟད་དེ་གཡང་ཁ་ནས་ལྷུང་བ་དང་འདྲ་སྟེ། དྲང་
W1PD133161,I4PD2795,I4PD27950276,9,དོན་མུན་སེལ་ལས། རང་གི་ཚེ་འདི་གད་ཁའི་རྩྭ་ཕུན་འདྲ། །ཚེ་ཞབས་ལྷག་མ་
W1PD133161,I4PD2795,I4PD27950276,10,མི་རྒན་འཇུས་པ་འདྲ། །ཉིན་ཞག་སྤེལ་མ་བྱི་བ་དཀར་ནག་འདྲ། །ཞེས་སོ། །དེ་ལ་མི་
W1PD133161,I4PD2795,I4PD27950276,11,རྒན་ལ་ར་མདའ་བྱེད་ནས་གཡང་ཁ་ནས་འདོན་ཏེ་བཙན་ས་ལ་བཞག་པ་དང་འདྲ་
W1PD133161,I4PD2795,I4PD27950276,12,བར། འཁོར་བའི་གཡང་ལ་ལྷུང་བའི་སེམས་ཅན་རྣམས་ལ་འཕགས་པའི་ལམ་
W1PD133161,I4PD2795,I4PD27950276,13,བདེན་པ་བཞི་སྟོན་ཅིང་འཁོར་བ་ལས་འདོན་ཏེ་ཐར་པ་ཆེན་པོའི་ས་ལ་བཞག་པའོ།
W1PD133161,I4PD2795,I4PD27950276,14,ལམ་བདེན་པ་བཞི་གང་ཞེ་ན། ས་ལམ་འཕྲུལ་སྒྲོན་ལས། སྡུག་བསྔལ་ཀུན་འབྱུང་
W1PD133161,I4PD2795,I4PD27950276,15,འགོག་ལམ་བཞི། །སྤང་གཉེན་གཉིས་ཀྱི་ཁྱད་པར་ལས། །རྒྱུ་འབྲས་སྒོ་ནས་དེ་བཞིར་
W1PD133161,I4PD2795,I4PD27950276,16,འབྱེད། །ཅེས་སྡུག་ཀུན་གཉིས་ཀུན་ནས་ཉོན་མོངས་པའི་བདེན་པ་དང་། འགོག་ལམ་
W1PD133161,I4PD2795,I4PD27950276,17,གཉིས་རྣམ་བྱང་གི་བདེན་པ་སྟེ་སྤང་གཉེན་གྱི་ཁྱད་པར་དང་། དེའང་དང་པོ་
W1PD133161,I4PD2795,I4PD27950276,18,གཉིས་འཁོར་བའི་རྒྱུ་འབྲས་དང་། ཕྱི་མ་གཉིས་མྱ་ངན་ལས་འདས་པའི་རྒྱུ་འབྲས་
W1PD133161,I4PD2795,I4PD27950276,19,ཡིན་ཏེ། ཀུན་འབྱུང་ནི་རྒྱུ་དང་སྡུག་བདེན་ནི་དེའི་འབྲས་བུ་དང་། ལམ་ནི་རྒྱུ་དང་
W1PD133161,I4PD2795,I4PD27950276,20,འགོག་པ་ནི་དེའི་འབྲས་བུ་ཡིན་པས་རྒྱུ་སྔ་ལ་འབྲས་བུ་འཕྱི་པ་ཡིན་ན། ཅིའི་ཕྱིར་
W1PD133161,I4PD2795,I4PD27950276,21,གཤེན་རབ་མི་བོས་རིམ་པ་དེ་དང་མི་མཐུན་པར་གསུང་རབ་སྟོང་པའི་ཁམས་ལས།
W1PD133161,I4PD2795,I4PD27950277,1,སྡུག་བསྔལ་ཤེས་པར་བྱ་བའི་གཤེན་རབ་ཀྱི་བདེན་པ་དང་། ཀུན་འབྱུང་སྤང་བར་
W1PD133161,I4PD2795,I4PD27950277,2,བྱ་བའི་གཤེན་རབ་ཀྱི་བདེན་པ་དང་། འགོག་པ་མངོན་དུ་བྱ་བའི་གཤེན་རབ་ཀྱི་
W1PD133161,I4PD2795,I4PD27950277,3,བདེན་པ་དང་། ལམ་བསྒོམ་པར་བྱ་བའི་གཤེན་རབ་ཀྱི་བདེན་པ་དང་བཞིའོ།།
W1PD133161,I4PD2795,I4PD27950277,4,ཞེས་གསུངས་ཞེ་ན། དེ་ལ་སྟོན་པས་རྒྱུ་འབྲས་ཀྱི་རིམ་པ་ལས་བཟློག་སྟེ་གསུངས་པ་
W1PD133161,I4PD2795,I4PD27950277,5,ལ་ནི་གནད་ཆེན་པོ་ཡོད་པས་སྐྱོན་མེད་དོ། །དེ་ཡང་གང་ཞེ་ན། འདི་ལྟར་གདུལ་བྱ་
W1PD133161,I4PD2795,I4PD27950277,6,རང་ཉིད་ལ་ཐོག་མར་འཁོར་བ་ལས་ཐར་འདོད་ཕྱིན་ཅི་མ་ལོག་པ་ཞིག་མ་སྐྱེས་ན།
W1PD133161,I4PD2795,I4PD27950277,7,རྩ་བ་ཆད་པས་དེ་ཐར་པར་ཇི་ལྟར་འཁྲིད། དེས་ན་ཐོག་མར་གདུལ་བྱ་མ་རིག་
W1PD133161,I4PD2795,I4PD27950277,8,པའི་མུན་པས་བསྒྲིབས་ནས་འཁོར་བའི་ཕུན་ཚོགས་སྡུག་བསྔལ་བ་ལ་བདེ་བར་
W1PD133161,I4PD2795,I4PD27950277,9,འཛིན་པའི་ཕྱིན་ཅི་ལོག་གིས་བསླུས་པ་ལ། སྡུག་བསྔལ་གྱི་རྣམ་པ་དུ་མ་གསུངས་ནས་
W1PD133161,I4PD2795,I4PD27950277,10,སྐྱོ་བ་སྐྱེད་དགོས་པའི་དོན་གྱིས་སྡུག་བདེན་ཐོག་མར་གསུངས་སོ། །དེ་ནས་རང་
W1PD133161,I4PD2795,I4PD27950277,11,སྡུག་བསྔལ་གྱི་རྒྱ་མཚོར་ལྷུང་བ་མཐོང་ནས་དེ་ལས་ཐར་པར་འདོད་པ་ལ། དེའི་
W1PD133161,I4PD2795,I4PD27950277,12,རྒྱུ་བསྟན་པས་རྒྱུ་མ་བཟློག་ན་འབྲས་བུ་སྡུག་བསྔལ་བ་མི་ལྡོག་པར་ཤེས་ནས་རྒྱུ་ཀུན་
W1PD133161,I4PD2795,I4PD27950277,13,འབྱུང་སྤང་བ་ལ་བརྩོན་པའི་སླད་དུ་དེའི་འོག་ཏུ་ཀུན་འབྱུང་བདེན་པ་གསུངས་སོ།།
W1PD133161,I4PD2795,I4PD27950277,14,དེ་ནས་འཁོར་བའི་སྡུག་བསྔལ་ཟག་བཅས་ཀྱི་ལས་དང་། ལས་དེ་ཉོན་མོངས་
W1PD133161,I4PD2795,I4PD27950277,15,ཀྱིས་བསྐྱེད་ཅིང་དེའི་རྩ་བ་བདག་འཛིན་དང་བདག་འཛིན་གྱི་རྩ་བ་མ་རིག་པ་
W1PD133161,I4PD2795,I4PD27950277,16,ཡིན་པར་ཤེས་ནས་མ་རིག་པ་བཟློག་པས་བདག་འཛིན་ཉོན་མོངས་པའི་ལས་
W1PD133161,I4PD2795,I4PD27950277,17,དང་སྡུག་བསྔལ་ཐམས་ཅད་འགགས་པར་མཐོང་སྟེ་དེ་དག་འགགས་པའི་འགོག་
W1PD133161,I4PD2795,I4PD27950277,18,པ་མངོན་དུ་བྱའོ། །སྙམ་དུ་ཡི་དམ་འཆའ་བས་དེའི་འོག་ཏུ་འགོག་བདེན་གསུངས་སོ། །
W1PD133161,I4PD2795,I4PD27950277,19,འོ་ན་སྡུག་བདེན་བསྟན་པ་ན་ཐར་པ་ལ་འདོད་པ་སྐྱེ་བས་སྡུག་བདེན་གྱི་འོག་
W1PD133161,I4PD2795,I4PD27950277,20,ཏུ་འགོག་བདེན་སྟོན་པར་རིགས་སོ་ཞེ་ན། སྐྱོན་མེད་དེ་དེའི་ཚེ་སྡུག་བསྔལ་ཞི་
W1PD133161,I4PD2795,I4PD27950277,21,བའི་འགོག་པ་ལ་ཐོབ་ན་སྙམ་པའི་ཐར་འདོད་ཡོད་ཀྱང་སྡུག་བསྔལ་གྱི་རྒྱུ་ངོས་མ་
W1PD133161,I4PD2795,I4PD27950278,1,༈ ད་ནི་ཐེག་པ་ཆེན་པོའི་འཇུག་སྒོ་བྱང་ཆུབ་མཆོགཏུ་སེམས་བསྐྱེད་པ་ལ་
W1PD133161,I4PD2795,I4PD27950278,2,གསུམ། ལམ་ཐེག་ཆེན་དུ་འགྱུར་ཚུལ། གང་ཟག་ཐེག་ཆེན་དུ་འགྱུར་ཚུལ། ཐེག་
W1PD133161,I4PD2795,I4PD27950278,3,པ་ཆེན་པོའི་ལམ་དངོས་གཏན་ལ་དབབ་པའོ། །དང་པོ་ནི། ཐེག་དམན་× འགྲོ།
W1PD133161,I4PD2795,I4PD27950278,4,ཞེས་རྐང་པ་གསུམ་སྟེ། དེ་ལ་འཁོར་བ་མཐའ་དག་བཙོན་ར་ལྟར་བསྟན་ནས་སྡུག་
W1PD133161,I4PD2795,I4PD27950278,5,བསྔལ་དང་ཉོན་མོངས་ཉེ་བར་ཞི་བའི་ཐར་པ་ཐོབ་པར་འདོད་ནས་ལམ་བསླབ་
W1PD133161,I4PD2795,I4PD27950278,6,པ་གསུམ་གྱིས་འཁོར་བ་ལ་སླར་མི་ལྡོག་པའི་ཞི་བདེའི་གོ་འཕང་ཙམ་དོན་དུ་གཉེར་
W1PD133161,I4PD2795,I4PD27950278,7,བ་གང་ཡིན་པ་དེ་ནི་གཤེན་རབ་རྣམ་རྩོད་པ་དང་རང་རྟོགས་གཤེན་རབ་པ་སྟེ་
W1PD133161,I4PD2795,I4PD27950278,8,ཐེག་དམན་པའི་ལམ་ཞེས་བྱའོ། །དེ་ནི་ཐེག་ཆེན་ལུགས་ལ་སྤང་བྱར་བསྟན་པ་ནི་
W1PD133161,I4PD2795,I4PD27950278,9,བྱམས་འབུམ་ལས། ཐེག་པ་དམན་པ་རང་ཉིད་ཞི་བདེ་གཉེར་བ་ནི། དམྱལ་བར་
W1PD133161,I4PD2795,I4PD27950278,10,གནས་པ་བས་ཀྱང་སངས་རྒྱས་པ་ལ་རིང་བས། ཐུགས་རྗེས་ཞི་ལ་མི་གནས་པར་
W1PD133161,I4PD2795,I4PD27950278,11,འཁོར་བ་མ་སྟོངས་ཀྱི་བར་དུ་སེམས་ཅན་གྱི་དོན་བྱེད་ནས། རང་དོན་དང་། བདག་
W1PD133161,I4PD2795,I4PD27950278,12,ཏུ་ལྟ་བ་དང་། དམན་པའི་ཐེག་པ་རྣམས་སྤང་ངོ་། །ཞེས་པས། དེ་དག་ནི་སྐྱོན་
W1PD133161,I4PD2795,I4PD27950278,13,ཟད་པ་དང་ཡོན་ཏན་ཐོབ་པ་ཕྱོགས་རེ་བ་ཡིན་པས་རང་དོན་མཐར་ཐུག་པ་མ་
W1PD133161,I4PD2795,I4PD27950278,14,རྫོགས་ན། གཞན་དོན་འགྲུབ་པ་ལྟ་ཅི་སྨོས། དེ་བས་ན་དམན་པའི་སེམས་རྫིང་
W1PD133161,I4PD2795,I4PD27950278,15,བུ་དང་འདྲ་བ་དེ་ནི་གཞན་ཕན་གྱི་ཡུར་བ་ལ་ནམ་ཡང་མི་ཕྱོགས་པས། ཐེག་པ་
W1PD133161,I4PD2795,I4PD27950278,16,ཆེན་པོའི་རྒྱུ་འབྲས་མན་ངག་དྲུག་གི་ཤིང་རྟས་ལེགས་པར་དྲངས་པའི་བདུན་པ་
W1PD133161,I4PD2795,I4PD27950278,17,བྱང་ཆུབ་ཀྱི་སེམས་རིན་པོ་ཆེ་གཞན་ཕན་གྱི་འོད་སྟོང་འབར་བའི་གཟིས་སྐེམས་
W1PD133161,I4PD2795,I4PD27950278,18,པའམ་ཉམས་པར་བྱས་ནས། རང་གཞན་གྱི་དོན་མཐར་ཕྱིན་པར་རྫོགས་པར་
W1PD133161,I4PD2795,I4PD27950278,19,བྱེད་པ་གང་ཡིན་པ་ནི་དཔེར་ན་རྒྱ་མཚོའི་གླིང་ལྟ་བུ་ཡོན་ཏན་མི་ཟད་པའི་འབྱུང་
W1PD133161,I4PD2795,I4PD27950278,20,གནས་སུ་གྱུར་པ། དེ་ནི་ཐུགས་རྗེ་སེམས་དཔའ་དང་གཡུང་དྲུང་སེམས་དཔའ་
W1PD133161,I4PD2795,I4PD27950278,21,སྟེ། ཐེག་པ་ཆེན་པོའི་ལམ་བླ་ན་མེད་པ་ཞེས་བྱའོ། །
W1PD133161,I4PD2795,I4PD27950279,1,གཉིས་པ་ནི། སྦྱིན་ཚུལ×རྒྱུ། ཞེས་བློ་ཀ་གཅིག་འདོམས་ནས། འདི་ལྟར་
W1PD133161,I4PD2795,I4PD27950279,2,སྦྱིན་པ་ལ་སོགས་ཐབས་ཀྱི་ཆ་ལྔ་པོ་ཡང་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པས་མ་ཟིན་
W1PD133161,I4PD2795,I4PD27950279,3,པའི་དུས་ན་བྱང་ཆུབ་ཆེན་པོར་ལུང་དུ་མ་བསྟན་པའི་ལྕགས་ཁམས་ལྟ་བུ་ཉིད་དོ།།
W1PD133161,I4PD2795,I4PD27950279,4,དེ་ཐེག་པ་ཆེན་པོའི་ཐབས་ཀྱི་གཙོ་བོ་བྱང་ཆུབ་ཀྱི་སེམས་དང་། ཤེས་རབ་ཀྱི་གཙོ་
W1PD133161,I4PD2795,I4PD27950279,5,བོ་སྟོང་པ་ཉིད་ཟུང་དུ་འབྲེལ་པ་གསེར་འགྱུར་གྱི་རྩི་ལྟ་བུས་ཐེབས་པ་ནི་སངས་
W1PD133161,I4PD2795,I4PD27950279,6,རྒྱས་ཀྱི་རྒྱུ་མ་ནོར་བ་ཡིན་པས། འཇུག་སྒོའི་ཆ་ནས་ཕ་རོལ་དུ་ཕྱིན་པའི་ཐེག་པ་
W1PD133161,I4PD2795,I4PD27950279,7,ཆེན་པོ་དང་། གསང་སྔགས་ཀྱི་ཐེག་པ་ཆེན་པོ་གཉིས་གསུངས་ཀྱི། གཉིས་ཀའི་
W1PD133161,I4PD2795,I4PD27950279,8,ངོ་བོ་གཞན་ཕན་བྱང་ཆུབ་ཀྱི་སེམས་རྒྱུད་ལ་ནམ་སྐྱེས་པ་ན་ཐེག་པ་ཆེན་པོའི་གང་
W1PD133161,I4PD2795,I4PD27950279,9,ཟག་ཡིན་ལ། དེ་རྒྱུད་ལ་མེད་ན་སྟོང་ཉིད་བསྒོམ་པ་དང་། ཚུལ་ཁྲིམས་བསྲུང་བ་
W1PD133161,I4PD2795,I4PD27950279,10,དང་། ལྟར་སྣང་གི་བསྐྱེད་རིམ་སྦྱོང་བ་ལ་སོགས་པ་གང་བྱེད་ཀྱང་དམན་པའི་
W1PD133161,I4PD2795,I4PD27950279,11,གཟེབ་ཏུ་འཆིང་བས། དེ་ལྟ་བུ་རྣམས་ནི་ཐེག་པ་ཆེན་པོའི་ལམ་དུ་མི་ཚུད་པ་ཡིན་
W1PD133161,I4PD2795,I4PD27950279,12,ནོ། །དེ་བས་ན་བོན་སྒོ་ཐེག་པ་ཆེན་པོ་ཡིན་པས་མི་ཆོག་ལ། གང་ཟག་ཐེག་པ་ཆེན་
W1PD133161,I4PD2795,I4PD27950279,13,པོར་འགྱུར་དགོས་ཏེ། གཟུངས་ཆེན་ལས། ཐམས་ཅད་ཀུན་གྱི་ས་བོན་རིན་ཆེན་
W1PD133161,I4PD2795,I4PD27950279,14,སེམས། །ཞེས་དང་། འབུམ་ཏིག་ལས། དང་པོའི་ས་ནས་འབྲས་བུ་མ་ཐོབ་པར། །
W1PD133161,I4PD2795,I4PD27950279,15,དོན་གྱི་དངོས་གཞི་དེ་ལས་སྐྱེས་ཕྱིར་རོ། །ཞེས་སོ། །གྱེར་སྤུངས་ཆེན་པོ་ལ། སློབ་
W1PD133161,I4PD2795,I4PD27950279,16,མ་ཞིག་གིས། །གང་ཟག་ལས་ངོ་མཚར་གང་ཆེ་ཞུས་པས། །ངོ་མཚར་རང་འདོད་
W1PD133161,I4PD2795,I4PD27950279,17,ཟད་པ་དེ་ཚེ་གསུངས། །ལམ་གྱི་བོན་རྣམས་ལ་ངོ་མཚར་གང་ཚེ་ཞུས་པས། །ངོ་
W1PD133161,I4PD2795,I4PD27950279,18,མཚར་བྱང་ཆུབ་སེམས་ཆེ་གསུངས། །ཐེག་པ་གང་ཆེ་ཞུས་པས། ཐེག་པ་སྙིང་རྗེ་
W1PD133161,I4PD2795,I4PD27950279,19,ཆེན་པོ་དང་ལྡན་པ་དེ་ཆེ་གསུངས། །ཞེས་བཤད་པའི་ཕྱིར་རོ། །
W1PD133161,I4PD2795,I4PD27950279,20,གསུམ་པ་ལ་གསུམ། སེམས་བསྐྱེད་ཀྱི་རང་བཞིན། རྒྱུད་ལ་བསྐྱེད་ཚུལ།
W1PD133161,I4PD2795,I4PD27950279,21,སྤང་བླང་གི་བསླབ་བྱའོ། །དང་པོ་ལ་གསུམ། མཚན་གཞི། མཚན་ཉིད། དབྱེ་
W1PD133161,I4PD2795,I4PD27950280,1,བའོ། །དང་པོ་ནི། མཚན་གཞི་×ཆ། རྐང་པ་གཅིག་སྟེ། ཁ་ཅིག་གིས་སེམས་བསྐྱེད་
W1PD133161,I4PD2795,I4PD27950280,2,ཀྱི་མཚན་གཞི་ནི། གཙོ་སེམས་དང་། དེ་ལ་ཚོགས་བརྒྱད་ཡོད་པའི་ནང་ནས།
W1PD133161,I4PD2795,I4PD27950280,3,དྲུག་པ་ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་དགེ་བ་ཁོ་ནའི་སྟེང་ནས་འཇོག་དགོས་ཞེས་ཟེར་
W1PD133161,I4PD2795,I4PD27950280,4,རོ།། མི་འཐད་དེ། སེམས་བསྐྱེད་དུ་འགྲོ་བའི་སེམས་བྱུང་མེད་པར་ཐལ། མཚན་
W1PD133161,I4PD2795,I4PD27950280,5,གཞི་དེའི་ཕྱིར། འདོད་ན། དེ་ཡོད་པར་ཐལ། དེ་གྱུར་པའི་སེམས་བྱུང་འདུན་
W1PD133161,I4PD2795,I4PD27950280,6,པ་ཡོད་པའི་ཕྱིར་ཏེ། གཞན་གཞུང་མདོ་སྡེ་རྒྱན་ལས། བརྟན་པ་རྣམས་ཀྱི་སྨོན་
W1PD133161,I4PD2795,I4PD27950280,7,ལམ་ནི། །སེམས་པ་འདུན་དང་བཅས་པ་སྟེ། །ཞེས་གསུངས་པའི་ཕྱིར་རོ། །དེས་
W1PD133161,I4PD2795,I4PD27950280,8,ན་གཞུང་འདིའི་ལུགས་ལ་ནི། གང་ཟག་གཅིག་གི་རྒྱུད་ཀྱི་དྲུག་པ་ཡིད་ཀྱི་རྣམ་པར་
W1PD133161,I4PD2795,I4PD27950280,9,ཤེས་པས་བྱང་ཆུབ་མཆོག་ཏུ་སེམས་བསྐྱེད་ཅིང་སྨོན་པས་ན། དེའི་གནས་སྐབས་
W1PD133161,I4PD2795,I4PD27950280,10,ན་ཡོད་པའི་འདུན་པ་དང་། སེམས་པ། མོས་པ། དད་པ་ལ་སོགས་པ་དགེ་བའི་
W1PD133161,I4PD2795,I4PD27950280,11,ངོ་བོར་གྱུར་པའི་སེམས་བྱུང་རྣམས་ཀྱང་། སེམས་བསྐྱེད་དུ་འགྲོ་བས་ན། མཚན་
W1PD133161,I4PD2795,I4PD27950280,12,གཞི་ལ་སེམས་དང་སེམས་བྱུང་གཉིས་ཀའི་ཆ་ཡོད་དེ། བཀའ་རྒྱས་འབྲིང་བསྡུས་
W1PD133161,I4PD2795,I4PD27950280,13,གསུམ་ཀུན་ནས། མོས་པའི་ཏིང་ངེ་འཛིན་གྱི་དྲན་པར་བསྐྱེད་ལ། ཞེས་དང་།
W1PD133161,I4PD2795,I4PD27950280,14,མངོན་རྟོགས་ལམ་རིམ་ལས། བླ་མེད་རྫོགས་པའི་འབྲས་བུ་འདོད། །ཅེས་དང་།
W1PD133161,I4PD2795,I4PD27950280,15,ས་ལམ་འཕྲུལ་སྒྲོན་ལས། མཚན་གཞི་གཉིས་ཀའི་ཚོགས་དོན་ཡིན། །ཞེས་སོ། །
W1PD133161,I4PD2795,I4PD27950280,16,མཁས་པ་མེ་དཔལ་དང་གཉོས་རྒྱལ་འགྲོ་མགོན་བློ་གྲོས་ཀུན་མཁྱེན་ཡེ་ཤེས་བློ་གྲོས་
W1PD133161,I4PD2795,I4PD27950280,17,རྒ་སྟོན་ཚུལ་རྒྱན་རོང་སྟོན་ཤེས་བྱ་ཀུན་རིག་རྒྱལ་བ་མཉམ་མེད་པ་སྨྲ་དབང་ཉི་
W1PD133161,I4PD2795,I4PD27950280,18,མ་སོགས་མཁས་པའི་མཆོག་རྣམས་ཀྱང་དེ་ལྟར་བཞེད་པའི་ཕྱིར་ཁོ་བོ་ཅག་ཀྱང་
W1PD133161,I4PD2795,I4PD27950280,19,དེ་དག་གི་རྗེས་སུ་འབྲེངས་པ་ཡིན་ནོ། །དེ་བཞིན་དུ་བསླབ་པ་དང་སྡོམ་པ་རྣམས་
W1PD133161,I4PD2795,I4PD27950280,20,ལའང་གཙོ་སེམས་གཙོ་ཆེ་ཡང་། དེ་དང་མཚུངས་ལྡན་གྱི་སེམས་བྱུང་རྣམས་ཀྱང་
W1PD133161,I4PD2795,I4PD27950280,21,དེར་འགྱུར་བས་ན་བསླབ་པ་དང་སྡོམ་པ་དང་། སྐྱབས་འགྲོ་སྙོམས་འཇུག་ཐར་
W1PD133161,I4PD2795,I4PD27950281,1,མིའི་ངོ་བོ། ཚེ་ཚད་དོ། །
W1PD133161,I4PD2795,I4PD27950281,2,དང་པོ་ལ་གཉིས། གླིང་གཞན་གྱི་སྡུག་བསྔལ་ཟུར་ཙམ་དང་། སྒོས་འཛམ་
W1PD133161,I4PD2795,I4PD27950281,3,བུ་གླིང་པའི་སྡུག་བསྔལ་བསམ་པའོ། །དང་པོ་ནི། སྡུག་བསྔལ་ངེས་མེད་སྤྱོད།
W1PD133161,I4PD2795,I4PD27950281,4,རྐང་པ་ཕྱེད་དེ། སུམ་བརྒྱ་པ་ལས། མི་རྣམས་གཞན་ཡང་སྡུག་བསྔལ་ཤིན་ཏུ་ཆེ། །
W1PD133161,I4PD2795,I4PD27950281,5,མིའམ་ཅི་རྣམས་བདེ་མེད་བསྐལ་པར་གནས། །ཞེས་གླིང་གསུམ་གྱི་མི་དང་། གླིང་
W1PD133161,I4PD2795,I4PD27950281,6,ཕྲན་བརྒྱད་ཀྱི་མིའམ་ཅི་རྣམས་ཀྱང་སྡུག་བསྔལ་ངེས་མེད་ལ་སྤྱོད་པས་བདེ་བ་མ་
W1PD133161,I4PD2795,I4PD27950281,7,ཡིན་ལ་སྡུག་བསྔལ་ཤིན་ཏུ་ཆེའོ། །གཉིས་པ་ལ་གསུམ། ནང་གི་སྡུག་བསྔལ། ཕྱིའི་
W1PD133161,I4PD2795,I4PD27950281,8,སྡུག་བསྔལ། སྤྲོ་བསྡུའོ། །དང་པོ་ནི། ཁྱད་པར་×དུ་༔ཁ་བཞི། རྐང་པ་གཉིས་
W1PD133161,I4PD2795,I4PD27950281,9,ཏེ། དེ་ལ་འཛམ་གླིང་གི་མི་རྣམས་ལ་ནང་གི་དུ་༔ཁ་སྟེ་སྐྱེ་རྒ་ན་འཆིའི་སྡུག་བསྔལ་
W1PD133161,I4PD2795,I4PD27950281,10,བཞི་ཡོད་དེ། རྒྱལ་པོ་ཀྱེ་ཤ་མྱ་ངན་སྦྱོང་པའི་མདོ་ལས། སྐྱེ་རྒ་ན་འཆི་ནང་གི་སྡུག་
W1PD133161,I4PD2795,I4PD27950281,11,བསྔལ་བཞི། །ཞེས་སོ། །དང་པོ་སྐྱེ་བའི་སྡུག་བསྔལ་ལྔ་ནི། སྐྱེ་བ་སྡུག་བསྔལ་དང་
W1PD133161,I4PD2795,I4PD27950281,12,ལྡན་པ་ནི། མའི་ལུས་ལ་གནས་དུས་དང་བཙས་དུས་ལ་སོགས་སྡུག་བསྔལ་བའོ།།
W1PD133161,I4PD2795,I4PD27950281,13,སྐྱེ་བ་གནས་ངན་ལེན་དང་འབྲེལ་པའི་སྡུག་བསྔལ་ནི། ཉོན་མོངས་པ་གནས་པ་
W1PD133161,I4PD2795,I4PD27950281,14,འཕེལ་བའི་ས་བོན་དང་རྗེས་སུ་འབྲེལ་པས་དགེ་བ་ལ་བཀོལ་དུ་མི་རུང་ཞིང་ཅི་
W1PD133161,I4PD2795,I4PD27950281,15,འདོད་དུ་དབང་བསྒྱུར་མི་རུང་བའོ། སྐྱེ་བ་སྡུག་བསྔལ་གྱི་གནས་སུ་འགྱུར་བའི་
W1PD133161,I4PD2795,I4PD27950281,16,སྡུག་བསྔལ་ནི། སྐྱེ་བ་ལ་རྟེན་ནས་རྒ་བ་ན་བ་འཆི་བ་སོགས་འབྱུང་བའོ།། སྐྱེ་བ་
W1PD133161,I4PD2795,I4PD27950281,17,ཉོན་མོངས་པའི་གནས་སུ་གྱུར་པ་ནི། འཁོར་བར་སྐྱེས་ན་ཡུལ་ཡིད་འོང་མི་འོང་
W1PD133161,I4PD2795,I4PD27950281,18,བར་མ་གསུམ་ལ་བརྟེན་ནས་དུག་གསུམ་བསག་པའོ།། སྐྱེ་བ་མི་འདོད་བཞིན་དུ་
W1PD133161,I4PD2795,I4PD27950281,19,འབྲལ་བ་ནི། སྐྱེས་པའི་མཐར་འཆི་བས་ཡིད་མི་དགའ་བའོ། །གཉིས་པ་རྒ་བའི་
W1PD133161,I4PD2795,I4PD27950281,20,སྡུག་བསྔལ་ལྔ་ནི། རྒས་པས་བཞིན་གྱི་བཀྲག་མདངས་ཤོར་བ་སོགས་གཟུགས་
W1PD133161,I4PD2795,I4PD27950281,21,བཟང་པོ་ཉམས་པར་བྱེད་པ་དང་། དེ་བཞིན་དུ་ལངས་འདུག་དཀའ་བ་སོགས་
W1PD133161,I4PD2795,I4PD27950282,1,ལུས་ཀྱི་སྟོབས་ཉམས་པ་དང་། མིག་གིས་གཟུགས་མི་མཐོང་བ་སོགས་དབང་པོ་
